VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
2,2023-10-06 02:15:00,2023-10-06 02:39:00,1,1.12,1,N,65,192,4,4.41,1.0,0.5,3.42,6.55,1.0,21.13,2.5,1.75
2,2023-10-06 03:11:00,2023-10-06 03:38:00,1,3.97,3,N,162,80,1,5.66,0.5,0.5,1.88,0.0,1.0,13.79,2.5,1.75
1,2023-10-06 04:05:00,2023-10-06 04:44:00,1,1.72,1,N,209,217,1,11.31,0.5,0.5,6.38,0.0,1.0,22.19,2.5,0.0
1,2023-10-06 04:13:00,2023-10-06 04:44:00,1,1.0,1,N,96,217,1,4.51,2.5,0.5,6.52,0.0,1.0,15.03,0.0,0.0
2,2023-10-06 04:24:00,2023-10-06 04:35:00,3,0.83,1,N,217,182,1,15.59,3.5,0.5,2.33,0.0,1.0,22.92,0.0,0.0
2,2023-10-06 07:42:00,2023-10-06 07:47:00,1,1.89,2,N,227,58,2,7.47,1.0,0.5,1.56,0.0,1.0,14.03,2.5,0.0
2,2023-10-06 08:26:00,2023-10-06 08:59:00,1,3.91,1,N,227,252,1,3.28,2.5,0.5,0.85,6.55,1.0,17.18,2.5,0.0
2,2023-10-06 09:30:00,2023-10-06 10:18:00,1,3.51,1,N,185,68,1,19.12,1.0,0.5,0.74,0.0,1.0,22.36,0.0,0.0
1,2023-10-06 11:33:00,2023-10-06 11:57:00,1,0.35,1,N,4,186,1,11.96,3.5,0.5,1.66,6.55,1.0,27.67,2.5,0.0
2,2023-10-06 12:22:00,2023-10-06 13:06:00,1,0.31,1,N,264,178,1,6.04,0.0,0.5,1.52,0.0,1.0,11.56,2.5,0.0
1,2023-10-06 12:27:00,2023-10-06 13:12:00,2,7.42,1,N,106,203,1,24.44,1.0,0.5,7.26,0.0,1.0,34.2,0.0,0.0
1,2023-10-06 15:00:00,2023-10-06 15:54:00,1,0.73,1,N,94,19,2,16.84,1.0,0.5,2.33,6.55,1.0,30.72,2.5,0.0
2,2023-10-06 18:15:00,2023-10-06 18:50:00,4,0.49,1,N,167,197,1,14.36,0.0,0.5,1.01,0.0,1.0,16.87,0.0,0.0
2,2023-10-06 18:26:00,2023-10-06 18:32:00,1,4.66,1,N,201,123,3,4.93,3.5,0.5,1.59,0.0,1.0,14.02,2.5,0.0
2,2023-10-06 20:42:00,2023-10-06 21:39:00,1,3.89,1,N,42,62,1,49.07,1.0,0.5,0.4,0.0,1.0,54.47,2.5,0.0
2,2023-10-07 02:16:00,2023-10-07 02:50:00,3,7.12,1,N,194,48,1,38.68,3.5,0.5,1.57,6.55,1.0,51.8,0.0,0.0
2,2023-10-07 02:41:00,2023-10-07 03:37:00,1,1.68,1,N,29,165,1,10.98,2.5,0.5,0.42,0.0,1.0,17.9,2.5,0.0
2,2023-10-07 02:47:00,2023-10-07 03:09:00,1,2.15,1,N,182,163,2,9.11,0.5,0.5,2.21,0.0,1.0,15.07,0.0,1.75
2,2023-10-07 10:40:00,2023-10-07 11:27:00,1,1.72,1,N,134,173,2,10.85,0.5,0.5,0.66,6.55,1.0,24.31,2.5,1.75
2,2023-10-07 15:02:00,2023-10-07 15:47:00,2,5.23,3,N,69,103,1,5.34,2.5,0.5,3.93,0.0,1.0,15.77,2.5,0.0
1,2023-10-07 15:30:00,2023-10-07 16:05:00,1,1.61,1,N,127,191,1,12.31,2.5,0.5,0.89,6.55,1.0,23.75,0.0,0.0
2,2023-10-07 16:12:00,2023-10-07 16:42:00,1,2.07,1,N,41,21,1,14.08,2.5,0.5,3.25,0.0,1.0,21.33,0.0,0.0
1,2023-10-07 20:20:00,2023-10-07 20:53:00,1,0.95,1,N,257,44,2,7.85,0.0,0.5,1.51,0.0,1.0,10.86,0.0,0.0
2,2023-10-07 22:01:00,2023-10-07 22:41:00,5,1.11,1,N,218,143,1,3.45,0.5,0.5,2.15,0.0,1.0,11.85,2.5,1.75
2,2023-10-07 22:02:00,2023-10-07 22:50:00,1,1.24,1,N,171,176,1,31.62,2.5,0.5,3.81,6.55,1.0,48.48,2.5,0.0
1,2023-10-07 22:39:00,2023-10-07 23:25:00,1,0.84,1,N,128,32,2,8.11,2.5,0.5,1.7,0.0,1.0,18.06,2.5,1.75
2,2023-10-07 23:17:00,2023-10-08 00:15:00,2,1.13,1,N,24,262,1,5.83,0.5,0.5,1.0,6.55,1.0,17.88,2.5,0.0
2,2023-10-08 02:02:00,2023-10-08 02:57:00,2,2.73,1,N,132,100,2,27.39,0.5,0.5,1.35,0.0,1.0,30.74,0.0,0.0
2,2023-10-08 02:39:00,2023-10-08 03:12:00,2,4.56,1,N,210,31,1,20.36,0.5,0.5,7.09,0.0,1.0,31.95,2.5,0.0
2,2023-10-08 05:51:00,2023-10-08 06:43:00,1,6.54,1,N,98,11,1,5.81,1.0,0.5,3.89,6.55,1.0,21.25,2.5,0.0
1,2023-10-08 06:01:00,2023-10-08 06:57:00,1,8.51,1,N,221,210,1,8.35,0.5,0.5,8.3,6.55,1.0,27.7,2.5,0.0
1,2023-10-08 08:24:00,2023-10-08 08:42:00,1,10.06,1,N,74,229,1,3.11,3.5,0.5,6.48,0.0,1.0,17.09,2.5,0.0
1,2023-10-08 09:37:00,2023-10-08 10:34:00,1,1.74,1,N,177,8,1,32.34,3.5,0.5,1.49,0.0,1.0,38.83,0.0,0.0
2,2023-10-08 10:32:00,2023-10-08 11:28:00,1,5.15,1,N,157,208,1,13.21,1.0,0.5,2.11,0.0,1.0,20.32,2.5,0.0
2,2023-10-08 10:50:00,2023-10-08 11:37:00,1,3.57,1,N,240,20,2,24.55,0.0,0.5,9.57,0.0,1.0,35.62,0.0,0.0
2,2023-10-08 13:35:00,2023-10-08 14:19:00,2,1.1,2,N,116,221,1,13.55,0.5,0.5,2.03,0.0,1.0,20.08,2.5,0.0
2,2023-10-08 13:52:00,2023-10-08 14:00:00,1,0.95,1,N,106,99,2,8.22,0.0,0.5,2.47,0.0,1.0,14.69,2.5,0.0
2,2023-10-08 18:23:00,2023-10-08 18:40:00,1,0.33,1,N,178,127,1,4.57,3.5,0.5,5.44,6.55,1.0,24.06,2.5,0.0
1,2023-10-09 02:12:00,2023-10-09 02:35:00,1,1.51,1,N,208,107,1,7.12,2.5,0.5,0.85,0.0,1.0,14.47,2.5,0.0
2,2023-10-09 04:31:00,2023-10-09 05:17:00,1,2.25,1,N,95,1,1,11.8,0.0,0.5,0.23,6.55,1.0,20.08,0.0,0.0
2,2023-10-09 07:45:00,2023-10-09 08:09:00,3,1.68,5,N,185,77,1,12.78,3.5,0.5,2.43,0.0,1.0,22.71,2.5,0.0
1,2023-10-09 09:57:00,2023-10-09 10:21:00,1,0.88,1,N,247,95,1,26.17,0.0,0.5,2.52,0.0,1.0,32.69,2.5,0.0
1,2023-10-09 13:33:00,2023-10-09 13:47:00,2,1.18,2,N,159,254,1,27.65,0.5,0.5,3.2,0.0,1.0,32.85,0.0,0.0
2,2023-10-09 14:33:00,2023-10-09 15:09:00,1,0.75,1,N,260,72,2,26.03,1.0,0.5,0.28,6.55,1.0,37.86,2.5,0.0
2,2023-10-09 19:24:00,2023-10-09 20:07:00,3,3.17,2,N,238,247,1,32.98,0.5,0.5,0.36,0.0,1.0,35.34,0.0,0.0
1,2023-10-09 19:51:00,2023-10-09 20:10:00,1,2.35,1,N,106,188,1,16.85,2.5,0.5,0.36,6.55,1.0,30.26,2.5,0.0
2,2023-10-09 20:01:00,2023-10-09 20:51:00,1,0.75,1,N,24,166,1,30.72,0.0,0.5,5.96,6.55,1.0,47.23,2.5,0.0
1,2023-10-10 01:00:00,2023-10-10 01:46:00,1,0.78,1,N,232,241,1,32.54,0.5,0.5,2.94,6.55,1.0,44.03,0.0,0.0
1,2023-10-10 02:45:00,2023-10-10 03:43:00,1,2.33,1,N,244,89,1,42.05,0.0,0.5,1.83,0.0,1.0,47.88,2.5,0.0
2,2023-10-10 04:12:00,2023-10-10 04:58:00,1,0.66,1,N,60,104,4,18.82,3.5,0.5,6.28,6.55,1.0,36.65,0.0,0.0
2,2023-10-10 07:47:00,2023-10-10 08:01:00,1,0.58,1,N,43,56,2,6.97,2.5,0.5,1.22,6.55,1.0,21.24,2.5,0.0
2,2023-10-10 08:59:00,2023-10-10 09:53:00,5,1.75,1,N,264,140,1,13.23,3.5,0.5,1.52,6.55,1.0,26.3,0.0,0.0
2,2023-10-10 10:36:00,2023-10-10 11:30:00,1,3.23,1,N,164,6,1,26.98,0.5,0.5,0.2,0.0,1.0,31.68,2.5,0.0
2,2023-10-10 12:45:00,2023-10-10 13:18:00,3,1.8,1,N,133,167,1,33.11,0.0,0.5,2.73,6.55,1.0,48.14,2.5,1.75
2,2023-10-10 13:24:00,2023-10-10 13:31:00,1,1.71,1,N,162,262,1,3.46,0.0,0.5,2.06,0.0,1.0,7.02,0.0,0.0
2,2023-10-10 13:29:00,2023-10-10 13:51:00,1,0.35,1,N,137,18,2,11.39,2.5,0.5,2.4,6.55,1.0,26.84,2.5,0.0
1,2023-10-10 15:34:00,2023-10-10 16:10:00,5,0.42,1,N,209,66,1,13.44,0.0,0.5,5.11,0.0,1.0,22.55,2.5,0.0
1,2023-10-10 16:45:00,2023-10-10 17:18:00,1,2.33,1,N,91,129,1,14.91,2.5,0.5,0.68,0.0,1.0,21.34,0.0,1.75
2,2023-10-10 17:37:00,2023-10-10 17:44:00,1,1.1,3,N,183,40,1,12.7,0.5,0.5,3.71,6.55,1.0,27.46,2.5,0.0
2,2023-10-10 22:07:00,2023-10-10 22:23:00,1,0.98,1,N,94,182,1,6.22,0.0,0.5,2.38,6.55,1.0,16.65,0.0,0.0
1,2023-10-10 22:27:00,2023-10-10 22:39:00,2,1.35,1,N,186,238,1,17.47,1.0,0.5,0.4,6.55,1.0,29.42,2.5,0.0
2,2023-10-10 22:42:00,2023-10-10 23:17:00,1,2.57,1,N,230,243,1,3.25,3.5,0.5,2.56,0.0,1.0,13.31,2.5,0.0
2,2023-10-10 23:12:00,2023-10-10 23:34:00,1,1.31,1,N,40,244,1,9.1,0.0,0.5,0.09,6.55,1.0,19.74,2.5,0.0
1,2023-10-10 23:45:00,2023-10-11 00:10:00,3,0.79,1,N,224,189,1,21.0,0.5,0.5,6.03,0.0,1.0,29.03,0.0,0.0
2,2023-10-10 23:47:00,2023-10-11 00:31:00,2,2.59,1,N,186,126,1,9.65,1.0,0.5,10.16,6.55,1.0,28.86,0.0,0.0
2,2023-10-11 01:12:00,2023-10-11 01:17:00,1,1.13,1,N,118,68,1,17.25,3.5,0.5,0.7,0.0,1.0,24.7,0.0,1.75
1,2023-10-11 02:48:00,2023-10-11 03:13:00,2,3.15,1,N,128,16,1,55.69,3.5,0.5,5.25,6.55,1.0,74.99,2.5,0.0
2,2023-10-11 05:01:00,2023-10-11 05:58:00,1,3.69,1,N,112,222,1,6.22,0.0,0.5,5.05,6.55,1.0,21.82,2.5,0.0
2,2023-10-11 06:51:00,2023-10-11 06:58:00,1,8.08,1,N,14,32,1,28.92,0.5,0.5,5.76,6.55,1.0,45.73,2.5,0.0
1,2023-10-11 07:34:00,2023-10-11 08:11:00,1,4.27,1,N,228,240,1,14.51,0.5,0.5,1.59,6.55,1.0,27.15,2.5,0.0
2,2023-10-11 11:33:00,2023-10-11 11:45:00,1,1.8,1,N,224,30,1,18.83,0.5,0.5,0.03,0.0,1.0,23.36,2.5,0.0
1,2023-10-11 12:48:00,2023-10-11 12:53:00,1,1.36,1,N,258,134,1,14.45,0.5,0.5,0.03,6.55,1.0,23.03,0.0,0.0
1,2023-10-11 13:02:00,2023-10-11 13:54:00,5,0.37,4,N,132,144,1,6.44,0.5,0.5,3.39,0.0,1.0,14.33,2.5,0.0
2,2023-10-11 14:16:00,2023-10-11 15:13:00,1,0.33,1,N,68,112,1,28.85,2.5,0.5,0.12,0.0,1.0,35.47,2.5,0.0
2,2023-10-11 15:36:00,2023-10-11 16:18:00,1,1.68,1,N,94,262,1,3.32,1.0,0.5,5.81,0.0,1.0,11.63,0.0,0.0
1,2023-10-11 18:24:00,2023-10-11 19:11:00,1,0.83,1,N,127,32,1,8.28,2.5,0.5,5.18,6.55,1.0,28.26,2.5,1.75
1,2023-10-11 18:38:00,2023-10-11 18:50:00,1,1.88,1,N,245,239,1,7.71,3.5,0.5,0.98,0.0,1.0,13.69,0.0,0.0
2,2023-10-11 21:28:00,2023-10-11 21:47:00,1,1.5,2,N,208,201,1,11.06,0.0,0.5,3.46,0.0,1.0,20.27,2.5,1.75
2,2023-10-11 23:23:00,2023-10-12 00:09:00,1,4.8,2,N,252,45,1,12.51,0.5,0.5,1.34,0.0,1.0,15.85,0.0,0.0
2,2023-10-12 01:44:00,2023-10-12 02:03:00,1,1.94,1,N,176,18,1,38.63,0.5,0.5,0.76,0.0,1.0,43.89,2.5,0.0
2,2023-10-12 05:31:00,2023-10-12 05:45:00,2,0.5,1,N,67,110,1,6.51,0.0,0.5,0.72,0.0,1.0,8.73,0.0,0.0
2,2023-10-12 05:59:00,2023-10-12 06:38:00,1,2.06,1,N,77,151,1,17.11,1.0,0.5,1.43,0.0,1.0,23.54,2.5,0.0
2,2023-10-12 13:00:00,2023-10-12 13:46:00,1,0.93,1,N,233,242,1,13.83,1.0,0.5,1.02,6.55,1.0,28.15,2.5,1.75
1,2023-10-12 16:05:00,2023-10-12 16:21:00,2,2.33,1,N,241,96,1,30.65,2.5,0.5,4.68,0.0,1.0,41.83,2.5,0.0
1,2023-10-12 16:20:00,2023-10-12 17:04:00,2,9.81,2,N,37,25,2,6.71,0.0,0.5,0.17,0.0,1.0,10.13,0.0,1.75
2,2023-10-12 17:15:00,2023-10-12 17:50:00,1,1.56,1,N,18,260,3,5.83,0.0,0.5,2.45,6.55,1.0,18.83,2.5,0.0
1,2023-10-12 20:24:00,2023-10-12 20:57:00,4,0.58,1,N,48,5,1,13.75,0.0,0.5,1.57,6.55,1.0,25.87,2.5,0.0
1,2023-10-12 21:06:00,2023-10-12 21:41:00,1,1.95,1,N,119,251,1,21.44,1.0,0.5,0.69,0.0,1.0,27.13,2.5,0.0
1,2023-10-12 21:23:00,2023-10-12 21:46:00,2,2.23,1,N,14,156,4,9.42,2.5,0.5,2.6,0.0,1.0,20.27,2.5,1.75
1,2023-10-12 22:01:00,2023-10-12 22:09:00,1,0.34,3,N,98,250,2,4.21,1.0,0.5,7.83,6.55,1.0,23.59,2.5,0.0
2,2023-10-13 01:22:00,2023-10-13 02:08:00,2,0.63,1,N,81,258,2,4.17,0.0,0.5,6.41,0.0,1.0,14.58,2.5,0.0
2,2023-10-13 01:53:00,2023-10-13 02:32:00,1,0.96,1,N,36,140,1,4.12,2.5,0.5,1.56,6.55,1.0,18.73,2.5,0.0
1,2023-10-13 02:00:00,2023-10-13 02:16:00,2,4.01,1,N,251,11,1,46.64,0.0,0.5,8.66,6.55,1.0,67.6,2.5,1.75
1,2023-10-13 02:23:00,2023-10-13 02:54:00,1,5.44,1,N,77,4,1,3.18,3.5,0.5,6.37,6.55,1.0,21.1,0.0,0.0
1,2023-10-13 03:11:00,2023-10-13 03:46:00,1,1.28,1,N,169,24,1,37.17,3.5,0.5,0.38,0.0,1.0,45.05,2.5,0.0
1,2023-10-13 07:14:00,2023-10-13 07:27:00,1,2.02,1,N,139,54,2,11.29,0.0,0.5,2.2,0.0,1.0,14.99,0.0,0.0
2,2023-10-13 07:49:00,2023-10-13 08:37:00,1,1.8,1,N,8,131,1,3.68,3.5,0.5,1.32,0.0,1.0,12.5,2.5,0.0
2,2023-10-13 08:45:00,2023-10-13 09:41:00,3,1.86,1,N,257,213,1,14.15,0.0,0.5,0.08,0.0,1.0,18.23,2.5,0.0
1,2023-10-13 10:12:00,2023-10-13 10:24:00,1,4.43,1,N,16,118,1,11.47,1.0,0.5,1.84,0.0,1.0,18.31,2.5,0.0
1,2023-10-13 12:04:00,2023-10-13 12:56:00,1,1.84,1,N,218,107,2,7.37,0.0,0.5,0.22,6.55,1.0,18.14,2.5,0.0
2,2023-10-13 13:56:00,2023-10-13 14:25:00,1,1.0,5,Y,217,133,1,66.32,3.5,0.5,1.11,6.55,1.0,81.48,2.5,0.0
2,2023-10-13 14:34:00,2023-10-13 15:06:00,1,3.41,1,N,191,185,1,11.15,0.5,0.5,6.07,0.0,1.0,21.72,2.5,0.0
2,2023-10-13 15:24:00,2023-10-13 16:04:00,4,2.88,1,N,162,8,1,17.93,0.5,0.5,0.36,6.55,1.0,26.84,0.0,0.0
1,2023-10-13 15:57:00,2023-10-13 16:38:00,2,2.01,1,N,140,87,1,36.57,0.5,0.5,6.56,0.0,1.0,46.88,0.0,1.75
1,2023-10-13 17:53:00,2023-10-13 18:52:00,1,1.41,1,N,56,51,1,14.96,2.5,0.5,3.71,0.0,1.0,26.92,2.5,1.75
2,2023-10-13 19:57:00,2023-10-13 20:39:00,1,0.72,1,N,237,27,1,12.19,2.5,0.5,0.07,0.0,1.0,18.76,2.5,0.0
2,2023-10-13 20:59:00,2023-10-13 21:45:00,1,0.36,1,N,122,2,1,35.65,1.0,0.5,0.77,6.55,1.0,45.47,0.0,0.0
2,2023-10-14 01:06:00,2023-10-14 01:12:00,2,1.71,1,N,79,233,1,7.53,1.0,0.5,1.45,0.0,1.0,13.98,2.5,0.0
1,2023-10-14 01:27:00,2023-10-14 02:09:00,1,1.26,1,N,115,125,1,10.33,0.0,0.5,1.18,0.0,1.0,13.01,0.0,0.0
2,2023-10-14 02:01:00,2023-10-14 02:16:00,1,4.67,1,N,103,147,1,17.5,3.5,0.5,2.57,0.0,1.0,27.57,2.5,0.0
1,2023-10-14 02:43:00,2023-10-14 03:27:00,1,2.39,1,N,238,189,2,12.02,2.5,0.5,1.01,0.0,1.0,19.53,2.5,0.0
1,2023-10-14 04:24:00,2023-10-14 04:38:00,2,5.96,2,N,179,193,2,3.05,0.5,0.5,0.62,6.55,1.0,14.72,2.5,0.0
2,2023-10-14 07:50:00,2023-10-14 08:23:00,4,0.37,1,N,95,73,1,27.7,0.0,0.5,2.55,6.55,1.0,40.8,2.5,0.0
1,2023-10-14 10:58:00,2023-10-14 11:06:00,1,0.37,1,N,264,217,1,3.42,2.5,0.5,2.97,6.55,1.0,19.44,2.5,0.0
2,2023-10-14 12:41:00,2023-10-14 13:04:00,3,1.78,1,N,65,185,1,5.73,1.0,0.5,1.88,0.0,1.0,10.11,0.0,0.0
2,2023-10-14 13:52:00,2023-10-14 14:40:00,2,6.56,1,N,72,141,1,3.79,0.5,0.5,3.25,6.55,1.0,18.09,2.5,0.0
2,2023-10-14 14:56:00,2023-10-14 15:47:00,1,6.44,1,N,129,25,1,32.75,1.0,0.5,3.67,6.55,1.0,47.97,2.5,0.0
1,2023-10-14 15:15:00,2023-10-14 15:34:00,1,0.8,1,Y,202,142,1,3.88,1.0,0.5,4.25,6.55,1.0,19.68,2.5,0.0
2,2023-10-14 15:15:00,2023-10-14 15:31:00,1,3.86,1,N,83,181,1,4.42,0.5,0.5,0.5,6.55,1.0,15.97,2.5,0.0
2,2023-10-14 16:11:00,2023-10-14 17:00:00,1,4.49,2,N,169,111,2,16.52,3.5,0.5,0.34,0.0,1.0,24.36,2.5,0.0
2,2023-10-14 17:58:00,2023-10-14 18:42:00,1,3.65,1,N,259,113,2,25.48,2.5,0.5,3.46,0.0,1.0,32.94,0.0,0.0
2,2023-10-14 20:49:00,2023-10-14 21:15:00,1,0.61,1,N,159,250,1,7.11,0.0,0.5,5.7,6.55,1.0,23.36,2.5,0.0
2,2023-10-14 20:50:00,2023-10-14 21:18:00,1,0.68,1,N,23,143,1,15.26,0.5,0.5,1.59,0.0,1.0,21.35,2.5,0.0
1,2023-10-14 23:24:00,2023-10-15 00:04:00,1,5.86,1,N,238,167,1,16.2,0.5,0.5,0.63,0.0,1.0,21.33,2.5,0.0
2,2023-10-15 03:01:00,2023-10-15 03:10:00,2,5.37,1,N,53,44,1,13.33,3.5,0.5,0.7,0.0,1.0,19.03,0.0,0.0
2,2023-10-15 03:37:00,2023-10-15 03:44:00,1,12.0,1,N,212,234,1,11.12,2.5,0.5,4.75,6.55,1.0,28.92,2.5,0.0
2,2023-10-15 04:03:00,2023-10-15 04:12:00,3,1.17,1,N,130,17,1,12.62,3.5,0.5,1.64,0.0,1.0,21.76,2.5,0.0
2,2023-10-15 04:12:00,2023-10-15 04:17:00,1,0.96,1,N,1,14,1,14.1,3.5,0.5,0.26,6.55,1.0,28.41,2.5,0.0
1,2023-10-15 09:40:00,2023-10-15 09:49:00,1,1.01,1,N,209,60,2,20.72,0.0,0.5,0.56,0.0,1.0,25.28,2.5,0.0
2,2023-10-15 09:47:00,2023-10-15 10:11:00,1,2.96,2,N,72,30,1,7.67,0.5,0.5,3.21,6.55,1.0,19.43,0.0,0.0
1,2023-10-15 11:22:00,2023-10-15 12:06:00,1,0.72,1,N,210,162,1,8.03,3.5,0.5,2.12,0.0,1.0,17.65,2.5,0.0
1,2023-10-15 12:27:00,2023-10-15 12:35:00,2,4.86,1,N,144,239,2,4.56,2.5,0.5,1.14,6.55,1.0,16.25,0.0,0.0
2,2023-10-15 14:50:00,2023-10-15 15:23:00,1,4.54,1,N,81,230,2,5.42,0.0,0.5,3.98,6.55,1.0,19.95,2.5,0.0
1,2023-10-15 16:59:00,2023-10-15 17:40:00,1,7.35,1,N,160,2,2,32.17,0.5,0.5,1.03,0.0,1.0,37.7,2.5,0.0
2,2023-10-15 18:20:00,2023-10-15 19:08:00,1,0.65,1,N,107,122,1,20.69,2.5,0.5,7.96,0.0,1.0,36.9,2.5,1.75
1,2023-10-15 21:28:00,2023-10-15 22:03:00,1,3.66,1,N,145,106,2,11.05,1.0,0.5,5.19,0.0,1.0,22.99,2.5,1.75
2,2023-10-15 22:00:00,2023-10-15 22:17:00,1,2.31,1,N,249,207,1,34.56,3.5,0.5,1.03,0.0,1.0,40.59,0.0,0.0
2,2023-10-16 00:38:00,2023-10-16 01:17:00,1,2.79,1,N,63,188,1,19.66,0.5,0.5,5.5,6.55,1.0,36.21,2.5,0.0
2,2023-10-16 02:01:00,2023-10-16 02:32:00,1,3.84,2,N,134,25,1,28.95,0.0,0.5,1.29,0.0,1.0,35.99,2.5,1.75
2,2023-10-16 04:34:00,2023-10-16 05:17:00,1,4.24,1,N,63,73,1,34.49,0.5,0.5,1.81,6.55,1.0,47.35,2.5,0.0
2,2023-10-16 04:48:00,2023-10-16 05:28:00,2,0.89,1,N,117,81,1,15.24,1.0,0.5,2.8,0.0,1.0,23.04,2.5,0.0
2,2023-10-16 06:25:00,2023-10-16 06:48:00,1,2.69,1,N,210,106,2,6.79,0.0,0.5,1.84,6.55,1.0,16.68,0.0,0.0
2,2023-10-16 07:52:00,2023-10-16 08:12:00,3,2.46,5,N,180,179,1,7.38,1.0,0.5,1.18,6.55,1.0,17.61,0.0,0.0
1,2023-10-16 08:31:00,2023-10-16 08:48:00,1,5.47,1,N,205,183,1,6.65,0.0,0.5,3.86,0.0,1.0,14.51,2.5,0.0
2,2023-10-16 11:04:00,2023-10-16 11:56:00,1,2.24,1,N,12,66,1,16.84,1.0,0.5,3.98,6.55,1.0,32.37,2.5,0.0
2,2023-10-16 12:26:00,2023-10-16 13:18:00,1,1.13,1,N,244,222,2,30.29,1.0,0.5,0.74,0.0,1.0,36.03,2.5,0.0
2,2023-10-16 13:15:00,2023-10-16 14:10:00,2,1.23,1,N,34,162,1,5.15,2.5,0.5,0.11,6.55,1.0,17.56,0.0,1.75
2,2023-10-16 13:34:00,2023-10-16 14:28:00,1,1.18,1,N,96,90,1,11.14,0.0,0.5,0.2,6.55,1.0,21.89,2.5,0.0
2,2023-10-16 15:28:00,2023-10-16 15:36:00,2,1.63,1,N,70,143,1,5.27,2.5,0.5,1.73,0.0,1.0,13.5,2.5,0.0
1,2023-10-16 18:42:00,2023-10-16 19:26:00,2,2.19,1,N,238,239,1,3.19,0.0,0.5,0.88,0.0,1.0,5.57,0.0,0.0
2,2023-10-16 19:12:00,2023-10-16 19:23:00,4,5.01,1,N,120,130,1,14.45,1.0,0.5,0.86,0.0,1.0,20.31,2.5,0.0
2,2023-10-16 19:56:00,2023-10-16 20:25:00,3,4.04,3,N,215,24,1,16.73,0.0,0.5,1.05,0.0,1.0,21.78,2.5,0.0
1,2023-10-17 01:15:00,2023-10-17 01:44:00,2,1.18,2,N,127,111,1,5.6,0.0,0.5,3.87,0.0,1.0,12.72,0.0,1.75
1,2023-10-17 03:26:00,2023-10-17 04:08:00,1,2.56,1,N,57,239,1,8.49,0.5,0.5,1.7,0.0,1.0,14.69,2.5,0.0
1,2023-10-17 04:41:00,2023-10-17 04:49:00,3,2.91,1,N,37,53,2,9.75,3.5,0.5,0.1,6.55,1.0,25.65,2.5,1.75
1,2023-10-17 05:35:00,2023-10-17 06:01:00,1,5.01,2,N,97,206,2,20.42,3.5,0.5,0.06,0.0,1.0,27.98,2.5,0.0
2,2023-10-17 06:41:00,2023-10-17 06:55:00,1,0.83,1,N,58,146,2,25.65,2.5,0.5,1.65,6.55,1.0,40.35,2.5,0.0
2,2023-10-17 08:50:00,2023-10-17 09:21:00,2,4.94,1,N,153,246,1,3.6,0.5,0.5,9.68,0.0,1.0,17.03,0.0,1.75
2,2023-10-17 09:04:00,2023-10-17 09:14:00,1,1.57,1,N,158,131,2,25.95,1.0,0.5,0.15,0.0,1.0,28.6,0.0,0.0
1,2023-10-17 09:15:00,2023-10-17 10:07:00,1,9.34,1,N,149,125,1,10.95,3.5,0.5,5.77,6.55,1.0,28.27,0.0,0.0
1,2023-10-17 12:00:00,2023-10-17 12:13:00,1,6.35,1,N,17,28,2,5.57,0.5,0.5,3.96,6.55,1.0,18.08,0.0,0.0
2,2023-10-17 12:05:00,2023-10-17 13:01:00,1,0.51,1,N,97,190,2,5.32,1.0,0.5,0.19,6.55,1.0,14.56,0.0,0.0
1,2023-10-17 13:38:00,2023-10-17 14:23:00,1,4.69,1,N,74,250,1,64.66,3.5,0.5,0.27,6.55,1.0,78.98,2.5,0.0
2,2023-10-17 14:09:00,2023-10-17 14:39:00,1,1.33,1,N,22,108,1,8.6,3.5,0.5,3.58,6.55,1.0,26.23,2.5,0.0
2,2023-10-17 15:53:00,2023-10-17 16:42:00,2,0.8,1,N,148,233,1,56.13,2.5,0.5,8.05,0.0,1.0,70.68,2.5,0.0
2,2023-10-17 16:48:00,2023-10-17 16:53:00,1,4.05,1,N,249,182,1,4.17,3.5,0.5,5.57,6.55,1.0,23.79,2.5,0.0
1,2023-10-17 16:50:00,2023-10-17 17:34:00,1,4.39,2,N,146,128,1,18.96,1.0,0.5,0.54,0.0,1.0,24.5,2.5,0.0
1,2023-10-17 17:36:00,2023-10-17 18:35:00,2,4.77,1,N,214,217,1,25.95,0.5,0.5,2.84,0.0,1.0,33.29,2.5,0.0
2,2023-10-17 17:36:00,2023-10-17 18:20:00,1,6.37,1,N,184,37,1,23.24,2.5,0.5,1.08,0.0,1.0,30.82,2.5,0.0
2,2023-10-17 18:07:00,2023-10-17 18:50:00,1,5.69,1,N,2,217,1,53.29,1.0,0.5,0.47,6.55,1.0,64.56,0.0,1.75
2,2023-10-17 19:39:00,2023-10-17 20:35:00,1,10.37,1,N,236,183,1,9.42,3.5,0.5,4.64,6.55,1.0,28.11,2.5,0.0
1,2023-10-17 23:27:00,2023-10-17 23:51:00,1,0.38,1,N,31,75,1,31.51,1.0,0.5,1.93,0.0,1.0,35.94,0.0,0.0
1,2023-10-17 23:42:00,2023-10-18 00:32:00,1,4.16,1,N,64,220,2,23.87,0.5,0.5,8.89,6.55,1.0,43.81,2.5,0.0
